idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES1000mN2659000E3637000,1000,28.5,12.1,2.9,2,1,11,1,567375.9,1304.1,0,12.1,8,0,2.9,1.2,0,0,1.9,0,1.9,1.6,1,2.9,8.1,2,7,2.1,0
CRS3035RES1000mN2659000E3909000,1000,53.5,25,3,9.9,0,22.9,1,1196440.4,2581.9,0,25,21.9,0,2.1,1,0,0,1,1,4.5,5.1,5.1,9.9,9,6.9,7,4,0
CRS3035RES1000mN2659000E3910000,1000,64.5,29,8,11,1,24,1,1263895.8,2960,1,28,25.1,0.9,0,3,0,0,4,2.9,4.5,5,2.9,15,8,9.1,8.1,5,0
CRS3035RES1000mN2659000E3912000,1000,243,98.9,5.1,31.1,9,85,3,5700111.5,10956,1.9,97,69.9,1.9,5.9,21.2,0,0,11,5.1,17,27,17.9,36,49.9,25.9,35.1,18.1,0
CRS3035RES1000mN2659000E3913000,1000,39.5,14.9,1.1,1.1,1.1,14,1.1,955138.7,1856,0,14.9,12.9,0,2,0,0,0,3,0,3,1.6,4,3.1,7,7.9,7.9,2,0
CRS3035RES1000mN2659000E3916000,1000,46,19,1,4,1,14,1,1324591.5,2580,0,19,13,0,6,0,0,0,1,0,3,6,1,4,10,7,8,6,0
CRS3035RES1000mN2659000E3920000,1000,204,88.1,7.9,25,4,50,13,4294252,7666,26,62.1,1,2.1,79,6,0,31.1,3.9,3,13,26,13,31.9,41.1,47,21,4.1,0
CRS3035RES1000mN2659000E3921000,1000,422,186.1,16,49.1,9,134.9,13,9404559.6,17168.9,46.2,139.9,62.1,19,68,37,0,32,8,11.1,17.9,31,33,54,75.9,82.1,81,28,0
CRS3035RES1000mN2659000E3965000,1000,43,15,2,1,2,11.9,0,826705.6,1532,1,14,4,0,1,10,0,0,0,1,4.9,6,6,9,8.1,3,5,0,0
CRS3035RES1000mN2659000E3974000,1000,60.5,20.1,3,1,5,18,1,1385410.8,2057,1.1,19,7,1.1,2.1,9.9,0,0,2.1,2.1,10,7.4,1,14.9,11,2.1,7,2.9,0
CRS3035RES1000mN2659000E3977000,1000,100,36.9,4,8.1,5.9,33.9,1.9,2052460.6,4324,0,36.9,8.9,4.1,7.9,16,0,0,2.9,2.9,7.4,12.2,10.9,7,26,6.9,15.8,8,0
CRS3035RES1000mN2659000E3978000,1000,304.5,130.3,12.8,39.2,8.1,108.9,9.1,6802117.3,13713.1,11,119.3,37.4,16.4,48.6,27.9,0,0,12.1,4.4,20.1,31.9,21.9,37,63.9,33.1,68.1,12,0
CRS3035RES1000mN2659000E3979000,1000,119,43,10,6.9,3.1,28,2.1,2356023.2,4508,5.8,37.2,19.1,0.7,6.2,17,0,4.1,2.7,4.1,11.2,12.8,9.1,22,25.9,15,11.2,5,0
CRS3035RES1000mN2659000E4000000,1000,107.5,55.9,12,28.1,1.9,12.9,7.9,1982941.1,4544,32,23.9,0,7,48,0.9,0,34,6,3.4,5.5,4.5,9.1,20,20,15,13.9,10.1,0
CRS3035RES1000mN2659000E4001000,1000,29,13,1,4,1,8,3,613395.9,1150,4,9,0,6,7,0,0,1,0,0,0,5,2,3,8,9,0,2,0
CRS3035RES1000mN2659000E4006000,1000,62,26.1,3.9,9.1,3,22.9,3,1324328.4,2697.1,5.1,21,13,1,4.1,8,0,0,3,0,3.1,6.9,6.9,6.1,12.9,12,4,7.1,0
CRS3035RES1000mN2659000E4016000,1000,163,77.1,10.2,28.1,4.3,57,7.9,3891977.3,10543.9,18.8,58.3,40.9,1.7,17,17.5,0,0,4,1.7,6,19.2,5,14.8,42,22.1,34.3,13.9,0
CRS3035RES1000mN2660000E3502000,1000,40,16,1.9,4,0.9,13.9,0,863634.7,2308,0.9,15.1,10.9,0.9,3.1,1.1,0,0,4,1.8,1.8,2,2.2,10.9,2.2,4.9,5.1,5.1,0
CRS3035RES1000mN2660000E3503000,1000,438.5,210.2,33,83.1,12.9,126.9,12.1,8990097.6,20936,10.1,200.1,75,7.1,80.2,47.9,0,52,11.9,5.3,23.5,39.9,36,43.2,80,70,73.8,54.9,0
CRS3035RES1000mN2660000E3534000,1000,79,30.1,7.1,7.9,3,23.8,1.1,1533931.6,3482.2,0,30.1,10.8,1.9,6.2,11.2,0,1.1,1.9,0,6.1,13.1,6.2,10.9,18.9,7,12.1,2.8,0
CRS3035RES1000mN2660000E3535000,1000,33.5,14.9,1,4.9,1,14.9,3,725046.2,1756,0,14.9,8,0,1,5.9,0,0,1,0,3,4.9,2.6,9.1,5.9,1.9,2.1,3,0
CRS3035RES1000mN2660000E3580000,1000,1284,566,35,171.1,27,388.9,73,30138918,51598,53,513,56,148.9,125.1,236,0,47,47,29.5,92.5,96.9,94.1,222,259,166,162,114,1
CRS3035RES1000mN2660000E3581000,1000,127,56,1,11.9,2,47,6,3751507.7,7123,3,53,18.1,1.9,24,12,0,0,3,2,3,9,11,15,19,28,31,6,0
CRS3035RES1000mN2660000E3582000,1000,200,84.9,2,19,3,75,5,4891640.4,9073.1,3,81.9,21,14,23,26.9,0,0,10,6.5,6,11.4,16,36.1,30,35,39,10,0
CRS3035RES1000mN2660000E3583000,1000,122,36.9,1.8,1.8,7,32,7,2702347.5,3957.1,1.9,35,1,7,12,16.9,0,0,12.8,2.1,9.6,11.6,11.1,20.9,20.9,12,16.9,4.1,0
CRS3035RES1000mN2660000E3584000,1000,41.5,22.1,1.8,9,0,10,0.9,1089700.1,2319.9,0,22.1,10,3.2,7.1,1.8,0,0,1.8,0,1.4,0.9,4.1,12.1,11,4.1,2,4.1,0
CRS3035RES1000mN2660000E3585000,1000,103,47,4.9,15,2.2,37.9,3.2,2558720.1,5196.9,2,45,16.9,1.9,7,21.2,0,0,3.1,0.9,9.5,7,7.8,19.1,10.9,22.7,18,4,0
CRS3035RES1000mN2660000E3932000,1000,180,65,7,11.9,8.1,56,6,4357883.1,7138,0,65,18,1,13,33,0,6,7,2.9,11.5,25,18.4,29.9,37.2,27,14.1,7,0
CRS3035RES1000mN2660000E3933000,1000,207,75,5.2,6.1,5.1,68,6.2,5403937.1,8873,0,75,15.8,2.9,18.2,38.1,0,0,11,1.8,13.4,19.1,16.5,35.9,56.1,19.9,28.2,5.1,0
CRS3035RES1000mN2660000E3936000,1000,110,41,3,9,3,39,2,2353741,4408,1,40,12,0.9,3,25.1,0,0,6.9,7,8.9,9,9.1,29,18,4,11,7.1,0
CRS3035RES1000mN2660000E3941000,1000,83,34.9,6.9,10.9,0.9,27.2,1.8,1891619.8,3396.1,1,33.9,26.7,0,3.8,4.4,0,0,5.8,1.5,5.7,6.2,4.8,20,15.1,4.9,12.1,6.9,0
CRS3035RES1000mN2660000E3968000,1000,280,129.2,21,47.9,9,100,10.9,5897458.8,14063,15.2,114,71,22.9,20.2,15.1,0,3,9.8,3.1,16.4,27.4,15.1,38.1,54,33,55.2,27.9,0
CRS3035RES1000mN2660000E3969000,1000,43,20,2,4,0,13,3.1,897550.8,1988,0,20,10,4,2,4,0,0,4,2,2,0,3,7,6,8,11,0,0
CRS3035RES1000mN2660000E3971000,1000,576.5,262,25,79.1,16,196,19,12847936.3,25614,28,234,45.9,59.9,92.2,63,1,12,19.9,12.5,37.5,48.5,23.9,99,90,72.2,124,49,0
CRS3035RES1000mN2660000E3986000,1000,196,80.1,4,17.1,5,63,9,4760133.5,8502.1,5,75.1,12,5,36,27.1,0,0,11,7.9,7.6,22.1,14.1,31.4,37.1,25.9,28.9,10,0
CRS3035RES1000mN2660000E3987000,1000,40,15,0.9,5,2,15,0,865317.4,1648.9,0,15,4,0,2,9,0,0,0.9,0.9,2,7,3.1,3.1,10,6,6,1,0
CRS3035RES1000mN2661000E3502000,1000,30,14,3,3,0,12,0,663900.9,1560,0,14,8,0.9,4,1.1,0,0,2,1,0,0,1,3,2,15,6,0,0
CRS3035RES1000mN2661000E3503000,1000,115,51.9,4,13.2,2.8,41,4.1,2685279.6,6506.9,0,51.9,16.9,0.8,4,30.2,0,7.1,2.1,2.5,9.4,9.5,2.3,20.9,15.9,21.2,23.1,8.1,0
CRS3035RES1000mN2661000E3534000,1000,50.5,19,4.1,2,0,18,0.9,1029787.1,1966.1,0,19,6,0,5,8,0,0,2.9,0.9,5,3.4,3,12,9.1,4.1,7,3.1,0
CRS3035RES1000mN2661000E3535000,1000,56.5,19,1,4.1,3.1,19,1,1325697.8,2287,0,19,11.3,0.7,0,7,0,0,1,2,6,9.4,4.2,6,15.9,7.9,3.1,1,0
CRS3035RES1000mN2661000E3580000,1000,854,386,45.1,123.9,14.9,265.1,55.9,20947335.2,39164.1,64,322,198,39.1,51.9,97,0,20,34,19,57.9,66.3,82.9,156.9,184.1,107.9,101.1,43.9,0
CRS3035RES1000mN2661000E3581000,1000,1569.5,628.1,54,138,46,420.1,92,38214282.3,62328,15,613.1,4,6,362,256.1,0,138,55.5,42.5,114.5,148.1,133,260,310,233.9,230,42,0
CRS3035RES1000mN2661000E3582000,1000,536.5,248.1,11.9,77.2,11.1,203,22,14146988.9,27140.1,15,233.1,89.1,30.9,79.1,49,0,1,27.1,7.5,20.3,43.7,31.5,81.8,105.9,66,110.9,41.8,0
CRS3035RES1000mN2661000E3583000,1000,76,31.9,5,7.1,0,24,5,1663630.6,3476,5.9,26,13,7,3.9,8,0,0,6,1,5,4.1,5,13.9,16.1,12,12.9,0,0
CRS3035RES1000mN2661000E3584000,1000,203.5,93.2,8.9,34,3,65.1,8.9,4500946.3,8800.3,14,79.2,50.1,21.2,16.1,5.8,0,0,6.1,2.8,7.9,22.4,18.1,28,39,29.2,38.1,11.9,0
CRS3035RES1000mN2661000E3585000,1000,48,25,2,9.1,1,23,1,1300579.6,2717.9,1,24,10,2,5.9,7.1,0,0,2.1,1,2.8,1.1,0,9.9,3.9,6,15.2,6,0
CRS3035RES1000mN2661000E3932000,1000,108.5,43,4,10,4,35,3,2419234.4,4095,0,43,3,1,33,6,0,4,2,0.5,5,13,11,11,18,21,18,9,0
CRS3035RES1000mN2661000E3933000,1000,424,170.9,15,47.9,16,129.9,11.8,10126810.1,19040.1,9.1,161.8,91.8,7,21.2,48.9,2,5,13.1,8.9,27.5,47.5,36.1,78,93.1,45.8,51,23,0
CRS3035RES1000mN2661000E3936000,1000,68.5,28.9,2,9,1.1,21.9,0,1464783.3,3028.9,3.8,25.1,9.9,1.8,10.1,7.1,0,0,3,3.1,5.5,5.9,1,11,18.1,8,6.9,6,0
CRS3035RES1000mN2661000E3937000,1000,52,19.9,2,1,1,19.1,1,1283110.5,2655.1,0,19.9,15,0,1,3.9,0,0,4.9,1,3.1,3.1,1,10,4,11,11.9,2,0
CRS3035RES1000mN2661000E3970000,1000,95.5,45,3,16.1,1.9,34,4.9,2036248.6,4540.1,8.1,36.9,12,21.9,4,7.1,0,0,1.9,2.6,1.4,5.5,7.1,16.9,19,12.1,17,12,0
CRS3035RES1000mN2661000E3971000,1000,731.5,367.9,53.9,149,15.1,208.2,45.1,15346361,35178.9,97,270.9,189,39.9,76,63,0,27,27.5,15.5,38.5,60,47,131,114,91,143,64,0
CRS3035RES1000mN2661000E3984000,1000,85.5,31.8,0.9,7.1,2.9,30,0.9,2249647.5,4162,1.9,29.9,8.2,0,8.9,14.7,0,0,2.1,2.1,3.9,11.4,8.2,8.9,22.9,6,14,6,0
CRS3035RES1000mN2661000E3985000,1000,172.5,67,12,16.9,6,60,9,3504914.9,7324.9,3.9,63.1,6.8,10.9,19,30.3,0,0,5.9,6,13.5,15,13,29,31.7,16.1,24,9.3,9
CRS3035RES1000mN2661000E3986000,1000,779,361.9,44,139.1,25,218,48.1,17319452.4,38285.9,100.9,261,140.1,36.8,91,94,0,21,23.1,15,44.5,88.7,47.9,113.1,142.8,90.9,150.9,62.1,0
CRS3035RES1000mN2661000E3987000,1000,301,126.1,14,30.9,6,97.2,14,7328659.9,15273,19.2,106.9,63,10,19,34.1,0,0,8,6.2,15.9,24.6,34.1,51.4,65.9,46,32.8,16.1,0
CRS3035RES1000mN2662000E3440000,1000,35,15,4,3,0,13,1,671544.5,1423,1,14,1,1,4,9,0,0,0,3,3,1.1,2,4,5,7.9,4,5,0
CRS3035RES1000mN2662000E3441000,1000,350,154,9.9,45,4,132,9.9,8260418.7,15657,0,154,2,0,28.9,123.1,0,0,11.1,5.1,25,26.5,20.1,46.5,65.8,51.9,84.9,13.1,0
CRS3035RES1000mN2662000E3508000,1000,53,28.1,10.9,13,2.2,22,2.2,905891.3,2475.1,0,28.1,26.1,0.8,1.2,0,0,0.9,0,0,2.9,3.8,4.2,4.2,10,15.9,10.9,1.1,0
CRS3035RES1000mN2662000E3562000,1000,680.5,318.1,50,119.1,17,191.1,27,14030865.8,30011,25.1,293,128,21,108.2,60.9,0,56,20,7,35.8,70.1,54.5,111,136.1,91,104,51,0
CRS3035RES1000mN2662000E3563000,1000,58,23.8,0,6.9,3.1,23.1,2,1384306.5,2603.1,0,23.8,3.2,2,9.9,8,0.7,0,2,0.7,3.2,4,5.9,6.9,10.2,8,9.1,8,0
CRS3035RES1000mN2662000E3575000,1000,154,59.9,0.9,9,4,55.9,3,4357193.9,7459,0,59.9,0.9,1,33.1,24.9,0,0,4.9,3.4,12.9,14.6,8,21.1,32,28.1,23.8,5.2,0
CRS3035RES1000mN2662000E3584000,1000,666.5,292.1,31.1,92,18.1,168.9,30.1,14580343,24502,51,241.1,28.1,48.1,47.1,168.8,0,13,25.1,12.4,37,68,77,136,130,62,85,34,0
CRS3035RES1000mN2662000E3585000,1000,830.5,408,48,172,15,234,34,18970222.2,34241,130,278,118,72,110,108,0,53,34.6,15,42,57.5,73.6,171,140.9,103,119.9,73,0
CRS3035RES1000mN2662000E3924000,1000,267,104,3,13,4,96.2,12.9,7379859.7,12285,1,103,46.9,1,31.1,25,0,0,7,3,15.5,15.7,23.9,45.1,56,48,41.9,10.9,0
CRS3035RES1000mN2662000E3925000,1000,44,15.9,1,2.9,2,15.1,2.9,1150669.2,1898.9,0,15.9,6.1,0,2.9,6.9,0,0,1,1,1.1,4,4,9,15.9,4,2.9,1.1,0
CRS3035RES1000mN2662000E3937000,1000,30,15,2,5,0,13,0,720805.3,1791,3,12,11,0,1,3,0,0,0,0,0,0,2,2,4,7,9,6,0
CRS3035RES1000mN2662000E3942000,1000,117.5,43.8,1.1,7.1,5,36.9,3.2,2552061.5,5749.1,0.9,42.9,22.9,2,2.9,15.1,0.9,0,6,6.1,7.9,14.4,8,25.8,21.1,9.9,15.1,3.2,0
CRS3035RES1000mN2662000E3964000,1000,33,14.9,1.1,3.9,0,13.9,1.1,646023.9,1427.1,1.1,13.8,5,2.9,7,0,0,0,1.8,0,1,1.1,5,5,6,1.1,7,5,0
CRS3035RES1000mN2662000E3965000,1000,67.5,25,1,4.1,0,23.9,1,1635896.4,2715,0,25,2,0,15,8,0,0,4,5,8.5,4,1.1,22.9,6.9,8,7.1,0,0
CRS3035RES1000mN2662000E3974000,1000,87.5,37,3.9,9.9,2.9,34.1,3.9,2069912.3,4445.9,0.9,36.1,15.6,2,3.1,16.3,0,0,1.9,2.9,4.3,7.1,8,14.1,25.2,7.1,11,5.9,0
CRS3035RES1000mN2662000E3975000,1000,114.5,43,1,8,4,37.8,2,2906207.7,5009.2,4,39,12,2,8,21,0,0,0,1,7.2,11.3,13.9,13.2,26.1,18.9,13.9,9,0
CRS3035RES1000mN2662000E3984000,1000,54,23.8,3.2,8,1.1,21,3.2,1206691.6,2576.9,0,23.8,6,3.9,9,4.9,0,0,0,0,6,8,0,3.9,16.1,9.1,7,3.9,0
CRS3035RES1000mN2662000E3985000,1000,81.5,40,4,18,3.1,21.1,4,1700468.8,3752.9,13,27,5.9,2,12,20.1,0,2,3.9,1.9,4.5,5.1,5,18.9,9.1,15,14.1,4,0
CRS3035RES1000mN2663000E3440000,1000,61,30,2,10,0,27,1,1345858.4,3169,1,29,5,4,13,8,0,0,2,1,2,3,0,8,6,12,18,9,0
CRS3035RES1000mN2663000E3441000,1000,648,335.1,37,135,9.9,255.1,19,13768473.3,29861,11,324.1,85,22.8,117,109.2,1.1,17,13.9,10.9,25.5,45.1,25.5,92,112.9,93.9,175.2,53.1,0
CRS3035RES1000mN2663000E3508000,1000,91.5,47,13,20,1,32,6,1619929.7,4560,0,47,39,0,2,6,0,4,2,2,6,7.5,3,11,21,18,12.9,8.1,0
CRS3035RES1000mN2663000E3562000,1000,163.5,67.1,5.9,16.1,4.9,58,5.9,3669536.2,7650,0,67.1,20,1,30,13.9,2.2,0,4,6.9,12,15.5,8.1,26,33.9,28.2,23,5.9,0
CRS3035RES1000mN2663000E3563000,1000,160.5,69.8,4.1,21.1,4.9,53.8,7.1,3504541.4,6938.9,0,69.8,22.2,3.9,13.9,29.8,0,14,1.8,2.9,7.2,16.6,20,7.8,44,31.9,17.3,11,0
CRS3035RES1000mN2663000E3574000,1000,585,243,24,54,9,161.1,37,13703437.5,25863.9,0,243,74,7,40.1,118.9,3,16,31.5,9,41,59.6,42,109,131.9,54.9,80,26.1,0
CRS3035RES1000mN2663000E3575000,1000,494.5,193,3.9,28,9,173,16.1,12390030,22128.1,0,193,8.9,1,88.1,95,0,0,15,9.6,31.9,41.3,42,55.3,120.1,67.3,96,16,0
CRS3035RES1000mN2663000E3584000,1000,74,57.1,12,44,0,2.1,1,1448944.4,2279,54,3.1,0,0,2.1,55,0,0,4,0,0,0,17,34,10.9,4,3.1,1,0
CRS3035RES1000mN2663000E3585000,1000,527.5,259.9,24,104.1,5,157.1,19.1,12419863.7,21788,68.9,191,36.9,19.9,122.9,80.2,0,0,23,10.5,28.4,26.5,49,111.1,76.2,73,89.9,39.9,0
CRS3035RES1000mN2663000E3597000,1000,45,18,1.9,3.1,1,17,1,1204531.6,1900.9,0,18,5.9,0,7.1,5,0,0,4,1,3.1,1.9,1.9,13,4,11,2,3.1,0
CRS3035RES1000mN2663000E3916000,1000,62,30,4,15,2,28,0,1586199.4,2870,0,30,26,0.9,1,1,1.1,0,3,2,5,5,3,7.9,18,8.1,5,5,0
CRS3035RES1000mN2663000E3924000,1000,68.5,21.9,2,0.9,2.9,20.9,2.9,1696590,2691.1,1,20.9,0.9,0,8,13,0,0,0,0.9,5.5,8,7,6.1,21,10,9,1,0
CRS3035RES1000mN2663000E3937000,1000,50,17,3,3,1,16,1,1115670.5,1908,0,17,4,0,1,12,0,0,9,3,4,3,0,19,3,3,4,2,0
CRS3035RES1000mN2663000E3964000,1000,126,55,9.1,16.9,4.9,42,5,2560639.4,5716,13.3,41.7,32.9,7.2,12.9,2,0,0,2,3.1,6.1,9.9,13.9,19.1,22.2,17.8,24,7.9,0
CRS3035RES1000mN2663000E3974000,1000,38,15.9,0,5,2.1,15,0,976231.5,1832,2,13.9,4.9,3,3,5,0,0,0.9,0.9,2.1,2.1,5,3.9,9,3.1,10,1,0
CRS3035RES1000mN2663000E3975000,1000,206.5,101,10,35,1,76.1,12,5235541.1,11213,25,76,66.1,6,16.9,12,0,0,4,0.9,5.1,17.5,22.5,25.4,55.1,23.1,36,16,0.9
CRS3035RES1000mN2664000E3428000,1000,377.5,161,11.8,36,7.9,133,7.9,9384144,16762,3,158,8,5,42,106,0,0,14,7.3,20.3,22,25.3,56,75,56.2,90.2,11.2,0
CRS3035RES1000mN2664000E3429000,1000,484,202.1,3,38,6,174.3,7.9,12882682.5,22947.1,4.1,198,8,3,52,139.1,0,0,7,9,20.1,37.1,36.9,47.2,107.9,84.9,109.9,24,0
CRS3035RES1000mN2664000E3430000,1000,424.5,212,32.2,80,4,123,26.2,9628892.5,18601.1,41,171,4.9,3,62,140.1,2,50,14.1,14.9,17.2,30.4,21.9,61,72,55.1,99.9,38,0
CRS3035RES1000mN2664000E3431000,1000,917.5,485.1,51.9,211.9,18,306,44.9,21185243.9,45249,67,418.1,126.9,50.1,115.1,192,1,29,10.9,14.4,33,58,66,101.1,154,136,240.1,96,8
CRS3035RES1000mN2664000E3462000,1000,35,16,0,5,1,16,0,780804.5,1710,0,16,3,0,7,6,0,0,1,0,4,3,0,4,4,3,13,3,0
CRS3035RES1000mN2664000E3465000,1000,538,196.9,13,41,25,164.1,11,11634079,21565.1,0,196.9,59.1,6,51,80.8,0,0,28,18,44.5,62.5,44,102,109,59.9,52,18.1,0
CRS3035RES1000mN2664000E3492000,1000,163.5,71,13,18.9,2,55,6,3230410,8128.9,2,69,35.1,2,7,26.9,0,0,3.5,6.6,10.9,15.4,10.1,30.9,36.1,29.8,16.2,4,0
CRS3035RES1000mN2664000E3493000,1000,76,30.9,6,7.1,2.1,23,5,1570606.7,3416,0,30.9,17.1,2.9,5.9,5,0,0,3,1,8,4,4,10,15.1,11,15.9,4,0
CRS3035RES1000mN2664000E3538000,1000,140,62.9,4,14.1,2.1,55,4,3072305.1,6284.1,0,62.9,8.1,5.9,36.9,12,0,0,1,0,5,12.9,6.1,17,21,18,43,16,0
CRS3035RES1000mN2664000E3539000,1000,433,177.9,23,54,13.9,117,15.1,9213599.1,16752,0,177.9,22,8,51,95.9,1,35,27.6,12,31.9,36.6,35,89.8,81.9,63.1,43.1,12,0
CRS3035RES1000mN2664000E3570000,1000,746.5,334,34.9,119,21,217.1,41,16481107.4,33472.1,3,331,39,35.8,98.1,161.1,0,21.9,23,10.5,51.5,86,67.4,95,175,60,107,71.1,0
CRS3035RES1000mN2664000E3571000,1000,69.5,32,3,11,2,27,5,1541432.6,3040,0,32,0,0,14,18,0,0,0,1,7.9,4.5,7,9,18,8.1,10,4,0
CRS3035RES1000mN2664000E3574000,1000,404,153,4,31.9,16,111,9,10153911.4,17808.1,1,152,45,1.9,40,66.1,0,10,17.9,11.4,25.5,36.1,41.2,74,87.1,47,49.9,12.9,1
CRS3035RES1000mN2664000E3575000,1000,105,40,1,7,1,30,2,2664201.1,4615,0,40,9.1,2,2.9,26,0,0,3,2.9,8.1,6,11,13.9,31.1,12,11,5,1
CRS3035RES1000mN2664000E3586000,1000,108,41,2,11,4,26,5,2420666.4,4495.1,0,41,7.1,0,1.9,32,0,0,7,3,9.9,12.1,12,23,26,5.1,6.9,3,0
CRS3035RES1000mN2664000E3587000,1000,632.5,291,31.9,104.1,12.1,141.9,48,14688529.4,26590.1,11,280,82,16.9,27.1,165,0,26.9,18.3,19,46.9,71.5,38.5,124,150.2,59.1,73,32,0
CRS3035RES1000mN2664000E3590000,1000,473,173.2,8,24,11.1,148.9,15,11768337.4,20605,1,172.2,43.1,9.2,42.1,78.8,0,0,20.4,14.1,38,47.3,34.1,77.1,107.8,68,50.1,16.1,0
CRS3035RES1000mN2664000E3591000,1000,174.5,66,1,10.9,2,62,3.9,4767522.3,7784.1,0,66,8,2,17.1,38.9,0,0,6.9,3,9,17.5,18.1,23,52.9,18,26.1,0,0
CRS3035RES1000mN2664000E3686000,1000,31,13,1.1,3.1,1.1,12,0,806940.9,1373.9,0,13,0,0,9.9,3.1,0,0,0,0,1,3.1,1,3.9,8,5,5,4,0
CRS3035RES1000mN2664000E3687000,1000,284,105.9,1,14.9,5.9,98.9,7,7434691.2,12308,0,105.9,5,2,53.9,45,0,0,7.9,3.5,11.6,40,27.1,30.9,67.1,32,60,3.9,0
CRS3035RES1000mN2664000E3688000,1000,407,178,7.9,46,5.9,133,12,10090007.9,18691,8.9,169.1,1.9,13.2,92.8,70.1,0,30,14.9,7,19.9,32.7,26.2,62.9,72,75.2,77.3,18.9,0
CRS3035RES1000mN2664000E3689000,1000,373,142,6,30.1,15.1,102,21.1,8640394,14974,0,142,0,5,56,81,0,34.1,10.5,7.9,30.6,50.9,22.1,59,77,50,56,9,0
CRS3035RES1000mN2664000E3886000,1000,685,343,40,142.1,17,251,21,16903803,30556,112,231,123.9,101.9,97.1,20.1,0,2,16,6.5,28.5,47,53,62.1,111,90,158,112.9,0
CRS3035RES1000mN2664000E3887000,1000,1124,598,87.1,288.9,19.9,348.1,56.9,26313147.8,57353,299.9,298.1,491,41,41,22,3,27,29.4,11.5,39.4,85.1,88.5,136.9,210,165,230.1,128.1,0
CRS3035RES1000mN2664000E3911000,1000,79,41.9,2,12,0,40.9,4,2188605.5,4468,0,41.9,30.9,2,4.9,4.1,0,0,0,2,2.6,3.4,0.9,8.1,12,19.9,22.1,8,0
CRS3035RES1000mN2664000E3922000,1000,19.5,11,0,6,1,11,0,782000.1,1720,0,11,9,0,0.9,1.1,0,0,0,0,0.5,0,0,1,3,3,8,4,0
CRS3035RES1000mN2664000E3923000,1000,27,11,2,3.9,2,8.9,1,749916,1231,0,11,1,8,2,0,0,0,1,3,3.9,0,0,10,1,2,2,4.1,0
CRS3035RES1000mN2664000E3932000,1000,396.5,164.9,7,34.1,7,120.9,16,10365715.5,17308,17.8,147.1,53.8,10,47.1,54,0,21,10,7,20,40.6,34,52,93.8,47.1,75.9,16.1,0
CRS3035RES1000mN2664000E3934000,1000,150.5,59.1,5,12.9,4,56,3,4145188.7,6772,0,59.1,9.9,0,18,31.2,0,0,9.1,1,9.9,19.4,5.9,20.1,44,21.1,18,2,0
CRS3035RES1000mN2664000E3935000,1000,51,19,1.9,5,2.9,13.9,1,1120830.4,2702,1.9,17.1,14,0,1.9,3.1,0,0,4,1.9,4,2.9,4.1,8,11.1,8,5.1,1.9,0
CRS3035RES1000mN2664000E3947000,1000,51,21,2.1,3,0,19,3.9,1230105.2,2436.1,0,21,10.2,0,3.8,7,0,0,0,0,2.4,8.5,2.9,3,15.1,7,7.1,5,0
CRS3035RES1000mN2664000E3960000,1000,43,24.1,3.1,11.9,0,21.1,0,995457.6,2527,0,24.1,15.1,2.8,3.1,3.1,0,0,2.1,1,2.1,1,3.9,5.9,4.8,7.1,10,5.1,0
CRS3035RES1000mN2664000E3968000,1000,284.5,122.9,11,43,6.9,103.8,8.1,6505403.4,13310.8,14,108.9,30.1,13.8,36,43,0,3,10.4,11.3,18.1,25.1,20.6,48.2,61,27,48.9,13.9,0
CRS3035RES1000mN2664000E4008000,1000,72.5,32,6,11,2,19.1,6,1397097.4,3709,4,28,20,1,5,6,0,0,2,4,7.5,4,2,21,6.9,12,8,4.1,1
CRS3035RES1000mN2664000E4062000,1000,443.5,198,3,66.9,12,168.9,9,15852559.3,19942.9,68.9,129.1,6,12,76.9,102.1,1,0,9,6,24.5,43.5,28.5,74.2,110.9,61.2,56.8,28.9,0
CRS3035RES1000mN2664000E4063000,1000,798,332,13.9,96.9,23.9,229.1,37,26532043.1,32271,159.9,172.1,63,69,66.8,117.2,16,13,59,22.5,49,67.5,60.2,197,128,84.9,98.9,31,0
CRS3035RES1000mN2665000E3423000,1000,78,41.1,3,16.9,0,38,1.9,2330974,5038.1,0,41.1,0,19.1,22,0,0,0,0,1,1,2.9,4.9,4.2,6,13,31,14,0
CRS3035RES1000mN2665000E3429000,1000,70.5,29.9,1.1,5.9,1.1,26.9,4.1,1739806.5,3459.1,0,29.9,7.1,2.7,5.9,14.2,0,0,0,0.9,0,2.4,10,5.9,27.1,12,10.1,2.1,0
CRS3035RES1000mN2665000E3430000,1000,176,83.9,7.9,19,1,66.9,3,4149939.2,8447.1,3,80.9,7.9,4.9,15.2,55.9,0,2,2.5,3.5,4.5,4.4,10,14.2,23,35.1,56.9,21.9,0
CRS3035RES1000mN2665000E3431000,1000,96.5,48.1,2.1,13.9,0,43.1,3,2403280.5,5207.1,0,48.1,2,0,6.2,39.9,0,0,5.1,2.6,0,2,6.8,15.9,9.9,14.9,32.1,7.2,0
